Zipcode,Household Income,Income per Capita,Population,Median Contract Rent,Median Gross Rent,Median Home Value,Median Monthly Owner Costs,Median Age,Year,MA,MANAME
28262,53859.0,26595.0,43209,1020,1143,182400.0,1330.0,27.3,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28269,65963.0,33515.0,77248,1056,1232,185900.0,1339.0,36.9,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28270,98449.0,51010.0,36086,1242,1373,355200.0,1867.0,38.9,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28273,69896.0,30857.0,41170,1073,1211,183800.0,1355.0,33.1,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28277,110158.0,54693.0,72132,1336,1478,361200.0,2027.0,39.5,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28278,93938.0,38290.0,29347,1248,1408,279300.0,1669.0,35.3,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28301,26667.0,16937.0,16929,469,670,89700.0,1046.0,33.7,2019,22180.0,Fayetteville NC
28303,40840.0,27770.0,29888,700,876,135900.0,1240.0,34.4,2019,22180.0,Fayetteville NC
28304,48927.0,24692.0,36682,752,990,115700.0,1153.0,35.0,2019,22180.0,Fayetteville NC
28305,52978.0,35806.0,5751,628,867,185300.0,1460.0,45.4,2019,22180.0,Fayetteville NC
28306,51991.0,25631.0,42973,655,927,159800.0,1379.0,34.8,2019,22180.0,Fayetteville NC
28311,46865.0,26926.0,35334,702,866,150000.0,1334.0,32.5,2019,22180.0,Fayetteville NC
28312,44042.0,25070.0,19761,536,818,148400.0,1277.0,40.4,2019,22180.0,Fayetteville NC
28314,49271.0,25159.0,58827,772,971,130500.0,1186.0,29.8,2019,22180.0,Fayetteville NC
28315,51404.0,22588.0,13303,569,770,161500.0,1359.0,35.4,2019,22180.0,Fayetteville NC
28318,51786.0,27765.0,4250,418,650,82800.0,959.0,39.8,2019,22180.0,Fayetteville NC
28320,45753.0,23687.0,9233,405,629,86600.0,1036.0,46.6,2019,,
28323,52458.0,23843.0,4207,436,769,176400.0,1408.0,35.8,2019,,
28325,37768.0,20458.0,605,379,732,80900.0,1286.0,39.9,2019,,
28326,66500.0,23638.0,24217,1174,1325,166300.0,1333.0,29.5,2019,,
28327,58261.0,28511.0,17013,825,1045,179900.0,1290.0,41.6,2019,,
28328,37234.0,21975.0,27372,438,643,98600.0,1126.0,39.3,2019,,
28332,41000.0,20037.0,442,409,657,157500.0,883.0,40.4,2019,,
28333,29773.0,16228.0,10902,506,692,76700.0,970.0,33.5,2019,24140.0,Goldsboro NC
28334,38110.0,23987.0,23410,505,720,118100.0,1040.0,41.8,2019,39580.0,Raleigh NC
28337,32787.0,19473.0,10574,431,699,103200.0,1134.0,39.1,2019,,
28338,50577.0,24406.0,4718,373,654,82000.0,854.0,42.4,2019,,
28339,42336.0,20934.0,7432,574,822,92300.0,1006.0,43.7,2019,,
28340,30998.0,16928.0,10075,315,528,68500.0,945.0,42.0,2019,,
28341,42063.0,15640.0,5047,511,756,87200.0,1163.0,35.2,2019,,
28342,48250.0,19981.0,216,613,870,117700.0,1075.0,26.3,2019,22180.0,Fayetteville NC
28343,37375.0,23481.0,1457,405,608,64400.0,950.0,47.5,2019,,
28344,46313.0,19432.0,3726,481,742,88000.0,1111.0,36.2,2019,22180.0,Fayetteville NC
28345,34302.0,19515.0,12003,441,618,76300.0,943.0,40.7,2019,,
28347,29722.0,10930.0,2187,390,586,70900.0,850.0,30.2,2019,,
28348,55810.0,24060.0,35721,716,928,146500.0,1281.0,33.5,2019,22180.0,Fayetteville NC
28349,37235.0,21395.0,2598,357,680,109200.0,1173.0,49.4,2019,,
28351,36681.0,19132.0,4598,437,677,67700.0,820.0,43.6,2019,,
28352,36195.0,18403.0,25575,472,685,90600.0,1113.0,37.9,2019,,
28356,66298.0,30964.0,4819,481,669,158100.0,1347.0,42.0,2019,22180.0,Fayetteville NC
28357,36406.0,33186.0,2590,469,682,97800.0,981.0,45.5,2019,22180.0,Fayetteville NC
28358,38842.0,20400.0,38858,474,690,93600.0,1062.0,35.7,2019,,
28360,39229.0,17876.0,14769,407,628,88400.0,1054.0,35.8,2019,,
28363,39884.0,22976.0,1415,414,614,58800.0,969.0,27.4,2019,,
28364,34502.0,17601.0,14732,404,612,68300.0,1005.0,36.3,2019,,
28365,45676.0,25616.0,15533,456,695,92300.0,1071.0,35.8,2019,24140.0,Goldsboro NC
28366,34257.0,21123.0,5868,432,619,84600.0,1119.0,38.7,2019,39580.0,Raleigh NC
28369,36542.0,22792.0,2585,465,615,69200.0,1016.0,43.6,2019,,
28371,47150.0,21616.0,6964,621,823,89800.0,1110.0,37.6,2019,22180.0,Fayetteville NC
28372,28378.0,15650.0,14196,459,607,79700.0,992.0,29.3,2019,,
28373,48977.0,23452.0,2749,732,919,149200.0,1125.0,34.5,2019,,
28374,83408.0,52971.0,17347,1291,1401,301300.0,1669.0,59.0,2019,,
28375,19628.0,17777.0,164,425,613,9999.0,455.0,49.2,2019,,
28376,49667.0,21783.0,44967,710,1009,148000.0,1207.0,32.2,2019,22180.0,Fayetteville NC
28377,31670.0,16660.0,12654,396,592,65800.0,966.0,35.0,2019,22180.0,Fayetteville NC
28379,35816.0,22409.0,24512,471,683,88200.0,970.0,41.7,2019,,
28382,52454.0,27043.0,7252,466,634,88500.0,1090.0,42.7,2019,22180.0,Fayetteville NC
28383,32760.0,17003.0,8518,335,568,66000.0,928.0,40.1,2019,,
28384,33904.0,19709.0,11162,431,638,69500.0,1034.0,39.2,2019,22180.0,Fayetteville NC
28385,56989.0,24421.0,2277,394,544,89900.0,1023.0,47.8,2019,,
28386,30352.0,15010.0,6258,398,632,59800.0,952.0,33.9,2019,22180.0,Fayetteville NC
28387,59394.0,40985.0,15437,782,913,278800.0,1599.0,44.2,2019,,
28390,48209.0,24117.0,24768,727,947,134500.0,1320.0,29.5,2019,22180.0,Fayetteville NC
28391,62036.0,28658.0,5842,529,729,138000.0,1132.0,38.3,2019,22180.0,Fayetteville NC
28392,35368.0,33539.0,1559,530,907,72800.0,1083.0,51.2,2019,,
28393,45784.0,34909.0,1962,426,599,68300.0,932.0,45.7,2019,,
28394,59395.0,36128.0,5547,836,1020,201400.0,1331.0,40.5,2019,,
28395,55000.0,24959.0,2046,541,860,122600.0,1313.0,42.2,2019,22180.0,Fayetteville NC
28396,45182.0,21413.0,2583,433,621,82100.0,1182.0,40.5,2019,,
28398,35635.0,17600.0,8296,410,658,80300.0,962.0,40.0,2019,,
28399,35152.0,19177.0,1955,376,664,113400.0,963.0,50.7,2019,,
28401,33741.0,23888.0,24656,741,884,157400.0,1167.0,38.7,2019,48900.0,Wilmington NC
28403,39744.0,28001.0,41525,832,967,238400.0,1575.0,28.6,2019,48900.0,Wilmington NC
28405,54929.0,33312.0,32909,921,1060,215000.0,1375.0,41.2,2019,48900.0,Wilmington NC
28409,83995.0,42968.0,34849,1096,1330,286100.0,1822.0,42.4,2019,48900.0,Wilmington NC
28411,74096.0,39168.0,39019,1006,1192,271700.0,1619.0,39.5,2019,48900.0,Wilmington NC
28412,53988.0,32714.0,39106,887,1059,222100.0,1449.0,40.4,2019,48900.0,Wilmington NC
28420,54773.0,24349.0,4075,473,712,156300.0,1222.0,43.6,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28421,43500.0,28910.0,1610,455,776,93800.0,1073.0,40.1,2019,48900.0,Wilmington NC
28422,54685.0,28743.0,8116,515,736,214800.0,1421.0,54.7,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28423,40734.0,21931.0,2421,493,766,100000.0,986.0,41.5,2019,,
28425,43269.0,20225.0,11833,622,801,143700.0,1173.0,42.6,2019,48900.0,Wilmington NC
28428,73673.0,42397.0,6611,1046,1157,354300.0,2042.0,47.6,2019,48900.0,Wilmington NC
28429,48442.0,25182.0,7058,701,831,157000.0,1099.0,47.7,2019,48900.0,Wilmington NC
28430,39750.0,20665.0,2298,292,492,76700.0,979.0,39.2,2019,,
28431,30997.0,23828.0,7027,385,599,75900.0,980.0,43.3,2019,,
28432,41042.0,22382.0,1407,562,732,86000.0,1083.0,49.0,2019,,
28433,32379.0,19513.0,5228,443,636,107500.0,1133.0,42.3,2019,,
28434,39426.0,28531.0,948,450,1035,125000.0,1073.0,48.7,2019,,
28435,34387.0,20244.0,2210,326,705,98500.0,1142.0,46.0,2019,48900.0,Wilmington NC
28436,49189.0,23167.0,2090,482,786,122200.0,1015.0,38.9,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28438,30657.0,15778.0,1651,426,588,76700.0,782.0,42.9,2019,,
28439,30848.0,19697.0,1038,99,265,56500.0,744.0,51.0,2019,,
28441,28716.0,13849.0,3396,392,588,69200.0,1050.0,28.2,2019,22180.0,Fayetteville NC
28442,39896.0,29929.0,1432,417,655,113600.0,1133.0,61.1,2019,,
28443,73340.0,35791.0,23266,1070,1159,250800.0,1679.0,43.6,2019,48900.0,Wilmington NC
28444,54190.0,43524.0,2310,718,943,113600.0,1015.0,45.8,2019,,
28445,66237.0,35061.0,7196,950,1166,230900.0,1614.0,34.9,2019,27340.0,Jacksonville NC
28447,44120.0,36587.0,1734,432,577,131000.0,1244.0,33.4,2019,48900.0,Wilmington NC
28449,81875.0,53795.0,1778,1241,1483,455700.0,2203.0,58.4,2019,48900.0,Wilmington NC
28450,53281.0,26290.0,2684,607,862,193600.0,1471.0,45.9,2019,,
28451,58014.0,30961.0,35236,901,1099,186000.0,1272.0,45.5,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28452,19954.0,12445.0,899,-666666666,-666666666,74500.0,769.0,38.5,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28453,40341.0,16171.0,3563,431,586,67500.0,1194.0,41.0,2019,,
28454,54602.0,20683.0,2733,993,1343,125700.0,1098.0,32.3,2019,27340.0,Jacksonville NC
28455,45076.0,36383.0,2500,396,826,108700.0,1268.0,41.0,2019,,
28456,36948.0,18661.0,3750,483,755,111100.0,1008.0,40.1,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28457,46261.0,25850.0,10299,606,792,183300.0,1319.0,41.8,2019,48900.0,Wilmington NC
28458,39858.0,18329.0,6761,430,743,88700.0,1132.0,41.3,2019,,
28460,63053.0,34750.0,10845,1030,1174,217900.0,1488.0,31.5,2019,27340.0,Jacksonville NC
28461,64601.0,42523.0,20506,769,1002,284200.0,1597.0,58.5,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28462,45750.0,29163.0,12917,549,807,149000.0,1187.0,53.6,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28463,33852.0,20351.0,9116,423,589,78800.0,1101.0,41.4,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28464,28145.0,15783.0,3031,586,832,78700.0,1080.0,48.2,2019,,
28465,73299.0,45342.0,7432,857,1078,276800.0,1684.0,60.0,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28466,43920.0,24132.0,9292,467,651,107700.0,1292.0,48.1,2019,48900.0,Wilmington NC
28467,60461.0,32762.0,10688,891,1138,195600.0,1314.0,64.4,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28468,55574.0,37278.0,5235,972,1103,252900.0,1600.0,62.4,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28469,70326.0,42217.0,6094,732,925,324500.0,1612.0,64.1,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28470,49238.0,26659.0,12812,659,866,185500.0,1503.0,47.5,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28472,36669.0,21722.0,18522,466,644,101500.0,1124.0,40.3,2019,,
28478,39719.0,21066.0,4757,511,628,103000.0,1107.0,41.2,2019,48900.0,Wilmington NC
28479,62292.0,29110.0,7561,754,954,183300.0,1401.0,41.3,2019,34820.0,Myrtle Beach-Conway-North Myrtle Beach S
28480,108684.0,75897.0,2599,1509,1655,805300.0,3118.0,43.8,2019,48900.0,Wilmington NC
28501,29414.0,22304.0,17772,416,668,83900.0,1115.0,43.4,2019,35100.0,New Bern NC
28504,49578.0,27950.0,21717,574,807,109700.0,1197.0,45.3,2019,35100.0,New Bern NC
28508,36767.0,18075.0,3093,-666666666,491,76500.0,1067.0,32.1,2019,,
28510,60208.0,53328.0,1508,752,811,198300.0,1425.0,56.7,2019,35100.0,New Bern NC
28511,42337.0,35019.0,626,609,1032,153800.0,913.0,52.9,2019,,
28512,62109.0,47176.0,3211,835,985,387900.0,2075.0,59.5,2019,,
28513,50691.0,25195.0,10339,388,592,121900.0,1320.0,40.8,2019,24780.0,Greenville NC
28515,35154.0,16065.0,2606,442,612,91800.0,1076.0,45.2,2019,35100.0,New Bern NC
28516,50354.0,28500.0,11455,615,820,192300.0,1362.0,49.9,2019,,
28518,52588.0,22484.0,8912,461,675,125900.0,980.0,35.8,2019,27340.0,Jacksonville NC
28519,45250.0,31450.0,341,614,764,149000.0,1500.0,37.7,2019,35100.0,New Bern NC
28520,40893.0,27730.0,243,-666666666,-666666666,157300.0,1005.0,62.2,2019,,
28521,55340.0,22677.0,2769,552,793,134300.0,1422.0,43.5,2019,27340.0,Jacksonville NC
28523,64914.0,30841.0,2196,503,755,116800.0,960.0,47.8,2019,35100.0,New Bern NC
28524,46167.0,27958.0,285,-666666666,-666666666,145800.0,1347.0,40.9,2019,,
28525,35000.0,18299.0,2883,432,593,76100.0,1007.0,40.0,2019,,
28526,32298.0,22304.0,2797,465,766,68000.0,1109.0,40.4,2019,35100.0,New Bern NC
28528,47143.0,19007.0,619,-666666666,-666666666,87100.0,1000.0,41.4,2019,,
28529,47188.0,27012.0,1920,527,764,105400.0,1005.0,44.8,2019,35100.0,New Bern NC
28530,35637.0,22026.0,6577,470,700,87200.0,978.0,42.1,2019,24780.0,Greenville NC
28531,54444.0,35194.0,1260,758,1066,234000.0,1198.0,52.9,2019,,
28532,52632.0,25013.0,22220,899,1013,140600.0,1177.0,27.0,2019,35100.0,New Bern NC
28538,37500.0,21866.0,2008,534,749,72100.0,816.0,43.2,2019,,
28539,55479.0,24305.0,16509,830,980,137600.0,1182.0,30.1,2019,27340.0,Jacksonville NC
28540,48559.0,24300.0,49144,678,886,148800.0,1202.0,29.5,2019,27340.0,Jacksonville NC
28544,36762.0,19149.0,5917,836,989,112100.0,988.0,23.7,2019,27340.0,Jacksonville NC
28546,48033.0,24286.0,46435,778,930,159400.0,1326.0,28.2,2019,27340.0,Jacksonville NC
28551,39066.0,22912.0,14684,443,718,106200.0,1133.0,42.2,2019,24140.0,Goldsboro NC
28553,86806.0,42420.0,402,-666666666,-666666666,245500.0,2097.0,60.3,2019,,
28555,53765.0,31813.0,4571,626,822,134200.0,946.0,40.6,2019,27340.0,Jacksonville NC
28556,57083.0,33806.0,1013,-666666666,-666666666,265500.0,1348.0,56.5,2019,35100.0,New Bern NC
28557,55109.0,37222.0,15298,725,878,240800.0,1504.0,49.2,2019,,
28560,48134.0,26950.0,27458,609,863,152200.0,1258.0,40.6,2019,35100.0,New Bern NC
28562,60946.0,36526.0,38317,703,887,189200.0,1387.0,43.7,2019,35100.0,New Bern NC
28570,55875.0,28654.0,21402,659,879,161700.0,1231.0,43.7,2019,35100.0,New Bern NC
28571,52708.0,35681.0,2474,758,885,278900.0,1640.0,65.2,2019,35100.0,New Bern NC
28572,50715.0,23332.0,6866,412,624,94300.0,1090.0,36.7,2019,35100.0,New Bern NC
28573,40000.0,22310.0,1770,409,700,129800.0,1167.0,50.4,2019,35100.0,New Bern NC
28574,49311.0,20929.0,18448,928,1100,140600.0,1188.0,30.4,2019,27340.0,Jacksonville NC
28575,68750.0,44669.0,481,1413,1413,326200.0,1682.0,58.3,2019,,
28577,35893.0,21566.0,333,3501,3501,185000.0,888.0,60.2,2019,,
28578,43462.0,17702.0,7504,391,598,80100.0,951.0,30.0,2019,24140.0,Goldsboro NC
28579,59839.0,29754.0,639,579,848,247600.0,1160.0,56.2,2019,,
28580,38873.0,18426.0,13010,436,694,91800.0,1004.0,39.4,2019,,
28582,71890.0,29054.0,2507,1005,1258,216400.0,1550.0,38.0,2019,27340.0,Jacksonville NC
28583,30781.0,27707.0,313,-666666666,-666666666,73100.0,960.0,49.3,2019,35100.0,New Bern NC
28584,61214.0,33837.0,12536,825,1087,226800.0,1521.0,45.0,2019,27340.0,Jacksonville NC
28585,31121.0,20908.0,3958,304,516,85100.0,1157.0,49.2,2019,35100.0,New Bern NC
28586,38442.0,19720.0,7808,518,819,105200.0,1001.0,38.9,2019,35100.0,New Bern NC
28587,34444.0,29012.0,263,604,828,142900.0,942.0,57.2,2019,35100.0,New Bern NC
28590,72112.0,36190.0,25032,710,942,171700.0,1448.0,37.7,2019,24780.0,Greenville NC
28594,78241.0,53093.0,3702,1197,1408,378400.0,2169.0,55.2,2019,,
28601,54071.0,32158.0,51401,579,738,165100.0,1126.0,40.7,2019,25860.0,Hickory-Lenoir-Morganton NC
28602,46052.0,23887.0,28902,502,694,132100.0,1033.0,39.8,2019,25860.0,Hickory-Lenoir-Morganton NC
28604,49829.0,31742.0,7227,722,851,229000.0,1374.0,44.2,2019,,
28605,69459.0,44184.0,3312,732,856,358900.0,1470.0,52.0,2019,25860.0,Hickory-Lenoir-Morganton NC
28606,34667.0,22717.0,1497,466,607,92300.0,1070.0,49.4,2019,25860.0,Hickory-Lenoir-Morganton NC
28607,43728.0,24466.0,36550,762,882,256600.0,1412.0,24.3,2019,,
28609,61581.0,31109.0,5615,531,724,149200.0,1279.0,43.9,2019,25860.0,Hickory-Lenoir-Morganton NC
28610,54880.0,25802.0,10639,609,816,117300.0,926.0,43.8,2019,25860.0,Hickory-Lenoir-Morganton NC
28611,59258.0,26253.0,1131,-666666666,-666666666,61300.0,831.0,53.6,2019,25860.0,Hickory-Lenoir-Morganton NC
28612,44130.0,26216.0,12314,435,587,104200.0,932.0,43.6,2019,25860.0,Hickory-Lenoir-Morganton NC
28613,53628.0,27178.0,23353,532,720,140000.0,1031.0,39.9,2019,25860.0,Hickory-Lenoir-Morganton NC
28615,33925.0,18590.0,1811,443,597,134200.0,933.0,51.2,2019,,
28617,41129.0,21908.0,1924,372,522,142300.0,1087.0,43.8,2019,,
28618,55521.0,30433.0,2561,667,885,182800.0,1279.0,43.8,2019,,
28619,44679.0,24446.0,1593,480,689,108200.0,883.0,45.9,2019,25860.0,Hickory-Lenoir-Morganton NC
28621,51242.0,24757.0,10637,446,638,129300.0,1039.0,40.2,2019,,
28622,30804.0,18048.0,2189,-666666666,977,104900.0,810.0,47.0,2019,,
28623,36587.0,20361.0,1540,543,743,135700.0,791.0,54.3,2019,,
28624,29350.0,27256.0,1499,-666666666,-666666666,94900.0,897.0,51.7,2019,,
28625,53638.0,26783.0,39559,628,784,146800.0,1102.0,40.6,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28626,55888.0,32960.0,2693,723,947,228200.0,1301.0,50.8,2019,,
28627,41750.0,22291.0,1020,431,592,117500.0,1250.0,44.7,2019,,
28628,42188.0,18147.0,476,496,783,96700.0,1069.0,34.1,2019,25860.0,Hickory-Lenoir-Morganton NC
28630,52026.0,25448.0,20262,491,692,122700.0,1007.0,43.9,2019,25860.0,Hickory-Lenoir-Morganton NC
28631,33961.0,24483.0,758,-666666666,-666666666,181100.0,1008.0,58.5,2019,,
28634,51271.0,22101.0,4852,577,783,113800.0,945.0,43.2,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28635,27675.0,18830.0,3055,406,597,101600.0,910.0,47.9,2019,,
28636,45376.0,21662.0,4901,472,654,117000.0,961.0,43.4,2019,25860.0,Hickory-Lenoir-Morganton NC
28637,38523.0,26212.0,1692,493,630,130300.0,1080.0,48.8,2019,25860.0,Hickory-Lenoir-Morganton NC
28638,47867.0,23191.0,12277,460,617,124800.0,1036.0,42.3,2019,25860.0,Hickory-Lenoir-Morganton NC
28640,39222.0,20478.0,4985,430,562,154300.0,1009.0,44.9,2019,,
28642,40522.0,22916.0,5881,445,548,102800.0,884.0,42.2,2019,49180.0,Winston-Salem NC
28643,44976.0,22050.0,3842,473,733,119300.0,898.0,45.0,2019,,
28644,35875.0,20343.0,1147,-666666666,-666666666,128800.0,1111.0,42.5,2019,,
28645,40621.0,22268.0,46232,482,641,111300.0,971.0,45.2,2019,25860.0,Hickory-Lenoir-Morganton NC
28646,50664.0,50043.0,310,668,817,531300.0,2175.0,65.6,2019,,
28650,50504.0,25400.0,10955,540,751,124300.0,1023.0,41.9,2019,25860.0,Hickory-Lenoir-Morganton NC
28651,37364.0,21756.0,6820,469,597,120500.0,1032.0,47.3,2019,,
28654,45809.0,30660.0,3268,663,845,142600.0,1143.0,56.3,2019,,
28655,43795.0,24052.0,55009,497,669,125400.0,1059.0,44.0,2019,25860.0,Hickory-Lenoir-Morganton NC
28657,36920.0,22896.0,8651,497,674,141100.0,944.0,49.1,2019,25860.0,Hickory-Lenoir-Morganton NC
28658,50248.0,24312.0,27688,555,748,121200.0,1030.0,40.6,2019,25860.0,Hickory-Lenoir-Morganton NC
28659,38368.0,22831.0,21457,473,659,114800.0,894.0,41.2,2019,49180.0,Winston-Salem NC
28660,54688.0,24730.0,2210,713,826,159900.0,1131.0,42.7,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28663,47813.0,26617.0,616,-666666666,-666666666,205000.0,938.0,52.3,2019,,
28665,44000.0,23396.0,2376,417,567,139600.0,1100.0,46.7,2019,,
28667,35903.0,20581.0,360,614,900,75600.0,770.0,40.5,2019,25860.0,Hickory-Lenoir-Morganton NC
28668,125313.0,59793.0,481,-666666666,-666666666,415000.0,1818.0,60.0,2019,,
28669,54955.0,38086.0,2623,519,682,116300.0,838.0,53.2,2019,,
28670,50735.0,21526.0,3649,-666666666,537,133900.0,741.0,34.5,2019,,
28671,43693.0,21650.0,545,503,703,172100.0,888.0,64.5,2019,25860.0,Hickory-Lenoir-Morganton NC
28673,81445.0,44782.0,6221,1063,1196,303200.0,1493.0,47.8,2019,25860.0,Hickory-Lenoir-Morganton NC
28675,34714.0,21025.0,6707,390,596,133200.0,1019.0,48.8,2019,,
28676,53750.0,36055.0,3788,428,546,139800.0,1130.0,50.3,2019,,
28677,45573.0,24426.0,34703,559,722,133100.0,1068.0,40.9,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28678,52981.0,31107.0,5676,483,708,157500.0,989.0,41.9,2019,25860.0,Hickory-Lenoir-Morganton NC
28679,50313.0,27392.0,1609,480,691,224200.0,1127.0,42.0,2019,,
28681,49366.0,25653.0,26448,452,627,136800.0,1044.0,44.7,2019,25860.0,Hickory-Lenoir-Morganton NC
28682,80904.0,41077.0,1474,625,637,477400.0,2212.0,49.2,2019,25860.0,Hickory-Lenoir-Morganton NC
28683,32824.0,26476.0,1232,539,811,100000.0,969.0,43.2,2019,,
28684,39360.0,23306.0,2038,589,822,158700.0,958.0,39.6,2019,,
28685,37841.0,20851.0,1854,414,595,109400.0,915.0,51.0,2019,,
28689,73403.0,24205.0,2586,412,584,107800.0,1382.0,39.4,2019,16740.0,Charlotte-Concord-Gastonia NC-SC
28690,48704.0,24813.0,9189,472,618,124500.0,1031.0,45.9,2019,25860.0,Hickory-Lenoir-Morganton NC
28692,66528.0,29624.0,4070,770,894,205600.0,1197.0,39.8,2019,,
28693,31786.0,23897.0,1690,624,842,146700.0,930.0,48.6,2019,,
28694,41130.0,27499.0,7719,492,677,146300.0,1045.0,50.1,2019,,
28697,50713.0,28807.0,13833,490,629,166400.0,1163.0,45.5,2019,,
28698,41731.0,27821.0,2312,582,794,160400.0,960.0,48.2,2019,,
28701,63768.0,28532.0,3240,833,933,227400.0,1284.0,45.8,2019,11700.0,Asheville NC
28702,60568.0,42021.0,456,-666666666,-666666666,216100.0,1214.0,45.7,2019,,
28704,65173.0,38235.0,19261,956,1115,235400.0,1486.0,42.2,2019,11700.0,Asheville NC
28705,44717.0,23422.0,6870,499,676,151300.0,1051.0,48.4,2019,27740.0,Johnson City TN
28709,53462.0,22596.0,2470,-666666666,748,159200.0,998.0,42.9,2019,11700.0,Asheville NC
28711,48594.0,28828.0,13269,699,816,240300.0,1234.0,50.5,2019,11700.0,Asheville NC
28712,47798.0,29963.0,19847,565,755,228700.0,1231.0,52.5,2019,,
28713,38506.0,23126.0,8799,506,644,159800.0,1129.0,46.3,2019,,
28714,42672.0,24436.0,16941,484,636,156500.0,970.0,47.2,2019,,
28715,54157.0,30637.0,26476,631,784,211700.0,1302.0,43.7,2019,11700.0,Asheville NC
28716,49703.0,26098.0,17770,601,740,161100.0,1139.0,42.4,2019,11700.0,Asheville NC
28717,50469.0,31411.0,1948,800,900,350700.0,1337.0,55.9,2019,,
28718,34899.0,25876.0,379,-666666666,-666666666,187000.0,1045.0,60.9,2019,,
28719,41625.0,20302.0,7674,433,586,110100.0,827.0,35.9,2019,,
28720,32375.0,27865.0,177,627,704,220000.0,1156.0,49.0,2019,,
28721,53177.0,27039.0,10401,570,742,178100.0,1214.0,42.1,2019,11700.0,Asheville NC
28722,46672.0,31994.0,6537,681,843,226300.0,1227.0,51.4,2019,,
28723,37033.0,15776.0,10918,624,702,247600.0,1102.0,21.7,2019,11700.0,Asheville NC
28726,45273.0,20367.0,3701,629,800,149200.0,992.0,30.8,2019,11700.0,Asheville NC
28729,51328.0,33631.0,3114,239,239,218200.0,1126.0,56.8,2019,11700.0,Asheville NC
28730,59101.0,33494.0,9221,616,777,255100.0,1481.0,45.9,2019,11700.0,Asheville NC
28731,57464.0,31405.0,8368,727,912,251300.0,1379.0,54.3,2019,11700.0,Asheville NC
28732,64659.0,34833.0,18107,824,1027,229000.0,1407.0,44.2,2019,11700.0,Asheville NC
28734,43254.0,24357.0,27887,578,743,152300.0,987.0,48.4,2019,,
28736,42552.0,29460.0,782,825,962,287500.0,854.0,45.5,2019,,
28739,57405.0,36172.0,21492,691,820,247200.0,1289.0,55.5,2019,11700.0,Asheville NC
28740,34974.0,24492.0,849,519,621,152300.0,783.0,56.5,2019,,
28741,64375.0,60029.0,3672,667,877,525800.0,2058.0,61.0,2019,,
28742,66793.0,30667.0,3155,655,810,220800.0,1122.0,48.4,2019,11700.0,Asheville NC
28743,38413.0,19676.0,1997,511,602,156800.0,1138.0,49.6,2019,11700.0,Asheville NC
28745,65988.0,43706.0,417,-666666666,-666666666,319800.0,1470.0,70.5,2019,11700.0,Asheville NC
28746,58385.0,41459.0,2420,634,788,287200.0,1559.0,59.0,2019,,
28747,40850.0,26908.0,2297,539,693,181900.0,1250.0,48.6,2019,,
28748,45164.0,23742.0,12606,566,722,180300.0,1138.0,38.3,2019,11700.0,Asheville NC
28751,50739.0,33459.0,3473,634,825,196300.0,1297.0,61.1,2019,11700.0,Asheville NC
28752,45339.0,23632.0,30924,490,648,117300.0,956.0,42.2,2019,25860.0,Hickory-Lenoir-Morganton NC
28753,42658.0,24370.0,9671,542,722,170000.0,1209.0,48.4,2019,11700.0,Asheville NC
28754,47477.0,27589.0,10290,546,693,219000.0,1447.0,39.3,2019,11700.0,Asheville NC
