Household Income_2014,Population_2014,Median Contract Rent_2014,Median Gross Rent_2014,Median Home Value_2014,Median Monthly Owner Costs_2014,state,Zipcode,Household Income_2019,Population_2019,Median Contract Rent_2019,Median Gross Rent_2019,Median Home Value_2019,Median Monthly Owner Costs_2019
73750.0,383,517.0,671.0,209400.0,1431.0,25,01243,49643.0,268.0,-666666666.0,-666666666.0,229600.0,1420.0
27639.0,149,-666666666.0,-666666666.0,357700.0,2200.0,25,01244,51538.0,132.0,-666666666.0,-666666666.0,411500.0,1690.0
53833.0,807,813.0,894.0,422200.0,2078.0,25,01245,80417.0,836.0,995.0,1217.0,424300.0,2176.0
39636.0,15859,570.0,674.0,159700.0,1263.0,25,01247,44721.0,15466.0,626.0,759.0,147900.0,1162.0
66250.0,683,593.0,783.0,237500.0,1400.0,25,01253,85417.0,769.0,-666666666.0,-666666666.0,284300.0,1538.0
83750.0,1043,1102.0,1102.0,437800.0,1723.0,25,01254,91484.0,902.0,1125.0,1375.0,445200.0,2017.0
56250.0,896,623.0,883.0,250700.0,1385.0,25,01255,71023.0,891.0,-666666666.0,-666666666.0,265700.0,1516.0
57222.0,703,600.0,800.0,193800.0,1330.0,25,01256,58125.0,680.0,543.0,728.0,172600.0,1461.0
46917.0,2140,825.0,1026.0,323900.0,2009.0,25,01257,100909.0,2017.0,902.0,919.0,327000.0,2293.0
64250.0,334,-666666666.0,-666666666.0,376800.0,1500.0,25,01258,67500.0,488.0,-666666666.0,871.0,443500.0,2083.0
61500.0,540,965.0,1051.0,470700.0,1706.0,25,01259,68438.0,540.0,864.0,1067.0,367900.0,2111.0
47250.0,246,-666666666.0,-666666666.0,329400.0,1813.0,25,01260,118508.0,427.0,-666666666.0,-666666666.0,630400.0,3500.0
47250.0,1337,836.0,947.0,387900.0,1810.0,25,01262,29659.0,1005.0,706.0,765.0,510900.0,1828.0
90625.0,156,1018.0,1268.0,353800.0,1625.0,25,01264,71250.0,206.0,-666666666.0,850.0,366700.0,1688.0
78333.0,1491,1150.0,1344.0,382600.0,1643.0,25,01266,73906.0,1295.0,1438.0,1818.0,386800.0,1818.0
74167.0,7906,768.0,855.0,305000.0,1713.0,25,01267,83939.0,7753.0,787.0,953.0,320800.0,1847.0
69444.0,766,-666666666.0,-666666666.0,246900.0,1580.0,25,01270,85417.0,796.0,-666666666.0,-666666666.0,279800.0,1573.0
48612.0,17731,693.0,806.0,182900.0,1457.0,25,01301,50889.0,17617.0,797.0,926.0,195400.0,1473.0
77411.0,1596,646.0,850.0,288400.0,1579.0,25,01330,70761.0,1276.0,702.0,835.0,279300.0,1820.0
51002.0,13264,577.0,708.0,154500.0,1416.0,25,01331,57987.0,13486.0,724.0,889.0,165400.0,1400.0
62037.0,2576,795.0,975.0,235300.0,1612.0,25,01337,66771.0,2532.0,872.0,890.0,246500.0,1679.0
71691.0,209,-666666666.0,-666666666.0,258300.0,1602.0,25,01338,60347.0,113.0,-666666666.0,-666666666.0,234700.0,1325.0
51908.0,1514,585.0,795.0,226400.0,1522.0,25,01339,64813.0,1371.0,713.0,833.0,234700.0,1708.0
46210.0,1686,778.0,940.0,183300.0,1203.0,25,01340,62500.0,1779.0,669.0,953.0,217700.0,1463.0
79286.0,1583,857.0,1000.0,304900.0,2068.0,25,01341,96563.0,1929.0,975.0,1162.0,320700.0,1940.0
101863.0,1577,837.0,837.0,321500.0,1608.0,25,01342,85341.0,1259.0,1545.0,1773.0,276100.0,1614.0
81667.0,72,-666666666.0,-666666666.0,322200.0,-666666666.0,25,01343,71625.0,78.0,-666666666.0,-666666666.0,242500.0,1375.0
59722.0,1557,694.0,827.0,205000.0,1351.0,25,01344,62727.0,1380.0,617.0,785.0,203900.0,1350.0
58906.0,466,753.0,894.0,231000.0,1667.0,25,01346,69375.0,471.0,-666666666.0,-666666666.0,249100.0,1625.0
38000.0,128,-666666666.0,-666666666.0,91000.0,-666666666.0,25,01347,53846.0,154.0,-666666666.0,-666666666.0,117700.0,1560.0
54727.0,888,759.0,813.0,203600.0,1373.0,25,01349,65536.0,1391.0,678.0,1026.0,191800.0,1247.0
32083.0,118,667.0,800.0,112500.0,971.0,25,01350,28750.0,87.0,735.0,921.0,111400.0,1063.0
71587.0,2167,768.0,867.0,259800.0,1862.0,25,01351,81042.0,2114.0,862.0,962.0,263200.0,1619.0
75776.0,1573,575.0,645.0,228100.0,1425.0,25,01354,67917.0,1596.0,945.0,1110.0,248300.0,1512.0
75000.0,981,1016.0,1538.0,263400.0,1636.0,25,01355,65875.0,931.0,933.0,1118.0,248000.0,1420.0
60721.0,3031,664.0,789.0,243400.0,1655.0,25,01360,75875.0,2981.0,700.0,775.0,226700.0,1663.0
41994.0,7932,563.0,704.0,160800.0,1438.0,25,01364,50890.0,7729.0,739.0,900.0,163800.0,1533.0
72917.0,1355,831.0,870.0,291400.0,1654.0,25,01366,71484.0,1188.0,744.0,960.0,287400.0,1727.0
49792.0,569,829.0,1054.0,194300.0,1266.0,25,01367,63750.0,639.0,1125.0,1333.0,211800.0,1345.0
60568.0,1230,742.0,1067.0,195800.0,1361.0,25,01368,76250.0,1377.0,761.0,871.0,241900.0,1478.0
53300.0,4143,754.0,854.0,233600.0,1532.0,25,01370,62966.0,3852.0,755.0,890.0,267100.0,1617.0
67465.0,4406,788.0,948.0,272900.0,1846.0,25,01373,78382.0,4854.0,914.0,1041.0,306700.0,1904.0
50417.0,3683,1093.0,1148.0,290500.0,1989.0,25,01375,55625.0,3647.0,1243.0,1456.0,299800.0,1229.0
41250.0,5511,577.0,714.0,180300.0,1450.0,25,01376,40913.0,5013.0,779.0,906.0,199300.0,1497.0
55278.0,690,909.0,1120.0,206600.0,1355.0,25,01378,59375.0,792.0,638.0,1042.0,228600.0,1707.0
38750.0,873,927.0,942.0,193000.0,1059.0,25,01379,53750.0,829.0,941.0,982.0,213400.0,1371.0
46628.0,40419,699.0,860.0,185900.0,1680.0,25,01420,57207.0,40702.0,805.0,1016.0,196600.0,1652.0
85662.0,6133,941.0,978.0,239300.0,1811.0,25,01430,95037.0,6297.0,1500.0,1636.0,265000.0,1791.0
83917.0,3147,1120.0,1279.0,236700.0,1881.0,25,01431,97958.0,3220.0,871.0,1101.0,267900.0,1866.0
66630.0,7337,819.0,919.0,287600.0,1968.0,25,01432,94375.0,7699.0,907.0,1113.0,327000.0,2131.0
97222.0,1656,-666666666.0,-666666666.0,236600.0,2197.0,25,01434,92426.0,1969.0,-666666666.0,-666666666.0,330000.0,2078.0
70313.0,3931,530.0,612.0,200500.0,1905.0,25,01436,73169.0,3374.0,546.0,613.0,180800.0,1421.0
61803.0,464,-666666666.0,-666666666.0,198600.0,1750.0,25,01438,119808.0,694.0,-666666666.0,-666666666.0,171900.0,962.0
46464.0,20293,658.0,738.0,174600.0,1645.0,25,01440,49679.0,20610.0,721.0,838.0,185700.0,1580.0
116686.0,10997,989.0,1214.0,426900.0,2499.0,25,01450,129085.0,11313.0,1213.0,1296.0,473000.0,2665.0
135357.0,4841,1369.0,1569.0,566700.0,3033.0,25,01451,162619.0,4731.0,1195.0,1242.0,597300.0,3058.0
83438.0,4452,875.0,1063.0,244100.0,1694.0,25,01452,91734.0,4708.0,907.0,1095.0,281700.0,1916.0
59248.0,40978,781.0,902.0,231900.0,1814.0,25,01453,61887.0,41647.0,866.0,973.0,242000.0,1868.0
111652.0,9157,1057.0,1294.0,390300.0,2448.0,25,01460,123413.0,10071.0,1198.0,1292.0,459000.0,2597.0
71055.0,10797,907.0,1065.0,275300.0,2034.0,25,01462,103228.0,11402.0,1319.0,1580.0,308800.0,2047.0
77767.0,11782,1011.0,1153.0,312200.0,2055.0,25,01463,104130.0,12105.0,909.0,1113.0,343400.0,2235.0
66453.0,7404,1003.0,1127.0,268900.0,2069.0,25,01464,76875.0,7633.0,682.0,810.0,314200.0,2244.0
184107.0,440,-666666666.0,-666666666.0,510700.0,2778.0,25,01467,-666666666.0,276.0,-666666666.0,-666666666.0,376100.0,3761.0
70455.0,3682,497.0,497.0,218200.0,1627.0,25,01468,73246.0,4062.0,924.0,1160.0,203800.0,1552.0
81024.0,7328,701.0,896.0,259600.0,1944.0,25,01469,91964.0,7670.0,853.0,945.0,287400.0,2092.0
87273.0,7361,884.0,1002.0,265600.0,1861.0,25,01473,100972.0,7766.0,925.0,1104.0,287300.0,1893.0
95587.0,1855,1431.0,1431.0,266800.0,2068.0,25,01474,90302.0,1803.0,1031.0,1250.0,309500.0,1981.0
59332.0,10466,664.0,747.0,202100.0,1533.0,25,01475,80267.0,10825.0,667.0,732.0,206100.0,1609.0
73105.0,16136,836.0,946.0,239300.0,1866.0,25,01501,85432.0,16619.0,819.0,935.0,264400.0,1917.0
88681.0,2917,1000.0,1250.0,380200.0,2506.0,25,01503,99297.0,3182.0,734.0,756.0,422600.0,2543.0
72699.0,9055,811.0,930.0,263500.0,1950.0,25,01504,95375.0,9263.0,827.0,978.0,291100.0,2032.0
102422.0,4399,946.0,1148.0,346400.0,2309.0,25,01505,97591.0,4623.0,859.0,947.0,385900.0,2220.0
63889.0,3396,696.0,856.0,228900.0,1677.0,25,01506,70338.0,3441.0,775.0,947.0,218900.0,1670.0
91287.0,13126,761.0,887.0,297900.0,1964.0,25,01507,101111.0,13550.0,896.0,1007.0,297700.0,1820.0
64867.0,13675,833.0,1001.0,246800.0,1893.0,25,01510,67634.0,13935.0,1019.0,1167.0,248200.0,1777.0
71020.0,2263,842.0,939.0,240000.0,1768.0,25,01515,82946.0,2040.0,785.0,982.0,249200.0,1642.0
84390.0,8624,978.0,1082.0,286100.0,1988.0,25,01516,99943.0,8859.0,828.0,974.0,320600.0,2040.0
48676.0,2418,615.0,668.0,281100.0,1909.0,25,01518,72470.0,3947.0,1007.0,1082.0,339100.0,2378.0
101205.0,6573,859.0,953.0,372800.0,2450.0,25,01519,109670.0,7042.0,1160.0,1366.0,363100.0,2263.0
98979.0,14724,905.0,1053.0,283600.0,2109.0,25,01520,109529.0,15781.0,1081.0,1172.0,324300.0,2155.0
64868.0,2491,846.0,1043.0,204400.0,1448.0,25,01521,82179.0,2630.0,871.0,1278.0,250600.0,1584.0
94531.0,3038,928.0,979.0,266800.0,2157.0,25,01522,108036.0,3270.0,878.0,941.0,296400.0,1947.0
89808.0,7847,822.0,977.0,289100.0,2130.0,25,01523,93385.0,7794.0,-666666666.0,-666666666.0,364300.0,2177.0
65225.0,7103,534.0,650.0,226000.0,1806.0,25,01524,81042.0,6654.0,773.0,862.0,262000.0,1708.0
47238.0,152,-666666666.0,-666666666.0,253500.0,1193.0,25,01525,40947.0,544.0,976.0,1073.0,277100.0,-666666666.0
71676.0,13350,830.0,910.0,258100.0,1832.0,25,01527,85781.0,13732.0,963.0,1168.0,290300.0,1944.0
88281.0,3208,982.0,1239.0,275900.0,1874.0,25,01529,79129.0,3256.0,921.0,1103.0,307500.0,2032.0
81136.0,1109,769.0,875.0,259900.0,1650.0,25,01531,91125.0,1211.0,742.0,983.0,295300.0,1743.0
107111.0,14644,1152.0,1284.0,365300.0,2470.0,25,01532,128613.0,15056.0,1318.0,1440.0,447100.0,2735.0
82950.0,6303,582.0,719.0,318200.0,1934.0,25,01534,102284.0,6296.0,730.0,780.0,350800.0,2259.0
58438.0,4715,626.0,762.0,204800.0,1518.0,25,01535,78750.0,4774.0,729.0,878.0,244400.0,1740.0
72292.0,7138,961.0,1077.0,295600.0,1965.0,25,01536,109329.0,7576.0,872.0,1033.0,349100.0,2241.0
75183.0,2392,750.0,932.0,207700.0,1603.0,25,01537,64975.0,2201.0,890.0,1006.0,222700.0,1993.0
67126.0,11219,704.0,825.0,237200.0,1681.0,25,01540,77184.0,11581.0,776.0,892.0,263800.0,1787.0
114688.0,3432,841.0,1112.0,358600.0,2385.0,25,01541,136083.0,3455.0,911.0,1028.0,373600.0,2322.0
76979.0,1747,783.0,1000.0,249200.0,1645.0,25,01542,106250.0,2567.0,862.0,981.0,275300.0,1861.0
91033.0,8188,802.0,858.0,268200.0,2093.0,25,01543,107928.0,8685.0,850.0,1044.0,295500.0,2135.0
97617.0,35818,1098.0,1232.0,368400.0,2222.0,25,01545,105014.0,37086.0,1296.0,1375.0,416000.0,2284.0
42376.0,16775,716.0,839.0,191900.0,1631.0,25,01550,51270.0,16887.0,760.0,895.0,198400.0,1716.0
78250.0,4565,876.0,999.0,359100.0,2494.0,25,01560,88750.0,4396.0,1027.0,1138.0,363200.0,2215.0
19597.0,155,492.0,642.0,-666666666.0,-666666666.0,25,01561,-666666666.0,209.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
60943.0,11746,706.0,810.0,251300.0,1678.0,25,01562,72821.0,11928.0,735.0,890.0,255900.0,1876.0
90455.0,7870,1033.0,1131.0,324900.0,2161.0,25,01564,121458.0,8091.0,1090.0,1304.0,360000.0,1997.0
93776.0,6945,918.0,1063.0,288800.0,2279.0,25,01566,86731.0,5592.0,1036.0,1407.0,268300.0,2072.0
110781.0,7453,841.0,940.0,398000.0,2366.0,25,01568,128796.0,7894.0,884.0,984.0,486300.0,2783.0
88125.0,13703,956.0,1151.0,277900.0,2052.0,25,01569,107740.0,14025.0,984.0,1165.0,315400.0,2068.0
48650.0,16806,707.0,826.0,220400.0,1745.0,25,01570,62281.0,16973.0,772.0,927.0,233500.0,1735.0
68053.0,11633,751.0,886.0,248600.0,1663.0,25,01571,69071.0,11723.0,792.0,945.0,263900.0,1795.0
100552.0,18481,1233.0,1285.0,403900.0,2779.0,25,01581,112153.0,19037.0,1614.0,1663.0,458100.0,2739.0
73474.0,7687,810.0,846.0,267600.0,1935.0,25,01583,90688.0,7693.0,959.0,1070.0,298000.0,1977.0
60521.0,4705,835.0,994.0,216800.0,1692.0,25,01585,63182.0,4569.0,778.0,994.0,253000.0,1726.0
66591.0,9569,796.0,911.0,261000.0,2025.0,25,01588,76250.0,9750.0,902.0,1026.0,284900.0,1947.0
111788.0,9014,753.0,865.0,370500.0,2311.0,25,01590,104710.0,9404.0,1019.0,1104.0,351900.0,2210.0
62888.0,24228,944.0,1079.0,222900.0,1787.0,25,01602,64942.0,22900.0,1040.0,1261.0,237100.0,1803.0
46367.0,20380,749.0,898.0,186000.0,1620.0,25,01603,42904.0,19731.0,922.0,1079.0,194800.0,1645.0
47865.0,34628,871.0,1005.0,211400.0,1651.0,25,01604,55665.0,38191.0,973.0,1149.0,227800.0,1784.0
36497.0,27387,769.0,865.0,195100.0,1753.0,25,01605,40390.0,28533.0,922.0,1042.0,216800.0,1656.0
66411.0,19043,836.0,980.0,213300.0,1810.0,25,01606,65708.0,19896.0,982.0,1137.0,230400.0,1736.0
42397.0,8991,802.0,916.0,180100.0,1595.0,25,01607,39928.0,8167.0,912.0,1034.0,184300.0,1655.0
21412.0,3351,655.0,672.0,66300.0,974.0,25,01608,31384.0,4471.0,933.0,996.0,174400.0,1255.0
41647.0,20948,774.0,884.0,294300.0,2182.0,25,01609,45992.0,21628.0,945.0,1078.0,325300.0,2218.0
31136.0,23885,791.0,940.0,175100.0,1728.0,25,01610,33695.0,22023.0,932.0,1075.0,181800.0,1563.0
64598.0,2458,802.0,888.0,245800.0,1583.0,25,01611,98140.0,2277.0,1018.0,1141.0,233500.0,1675.0
102614.0,4879,829.0,993.0,282500.0,2217.0,25,01612,120469.0,4900.0,932.0,955.0,316800.0,2073.0
88498.0,31780,1148.0,1228.0,357800.0,2263.0,25,01701,111209.0,32590.0,1515.0,1581.0,433400.0,2418.0
52428.0,38180,1017.0,1126.0,301900.0,2093.0,25,01702,65154.0,39799.0,1261.0,1394.0,355600.0,2299.0
135179.0,303,-666666666.0,-666666666.0,275800.0,2400.0,25,01718,170789.0,790.0,-666666666.0,-666666666.0,267000.0,2298.0
103996.0,5102,879.0,926.0,511400.0,2544.0,25,01719,115395.0,5561.0,1101.0,1166.0,546500.0,2498.0
119342.0,22197,1129.0,1185.0,505600.0,2864.0,25,01720,141265.0,22791.0,1346.0,1435.0,588100.0,3253.0
102721.0,16985,1019.0,1145.0,348900.0,2406.0,25,01721,124130.0,17710.0,1284.0,1455.0,401900.0,2494.0
114676.0,13709,1529.0,1764.0,571800.0,3153.0,25,01730,128354.0,14070.0,1711.0,1859.0,655300.0,3318.0
79063.0,1893,2001.0,2001.0,-666666666.0,-666666666.0,25,01731,107778.0,2059.0,3138.0,3143.0,-666666666.0,-666666666.0
144461.0,5019,888.0,950.0,470800.0,3262.0,25,01740,173024.0,5299.0,-666666666.0,-666666666.0,547700.0,3149.0
157500.0,4967,2001.0,2001.0,735600.0,3958.0,25,01741,195889.0,5224.0,1125.0,1125.0,845100.0,4001.0
132736.0,18948,1538.0,1573.0,690100.0,3424.0,25,01742,152240.0,19121.0,1978.0,2130.0,871300.0,3858.0
117955.0,309,-666666666.0,-666666666.0,362700.0,2074.0,25,01745,127700.0,595.0,1500.0,1500.0,405900.0,2481.0
108350.0,14008,841.0,971.0,390900.0,2532.0,25,01746,135340.0,14724.0,795.0,897.0,448600.0,2674.0
99886.0,5934,969.0,1089.0,318400.0,2156.0,25,01747,108294.0,5947.0,1007.0,1342.0,341100.0,2320.0
128267.0,15604,1263.0,1363.0,514200.0,2822.0,25,01748,157353.0,17598.0,1757.0,1889.0,577600.0,3136.0
74082.0,19464,982.0,1151.0,294500.0,2110.0,25,01749,91706.0,19887.0,1107.0,1244.0,353700.0,2183.0
71424.0,39141,1014.0,1142.0,299400.0,2067.0,25,01752,80943.0,39736.0,1324.0,1482.0,348500.0,2201.0
79252.0,10314,933.0,1071.0,325200.0,2271.0,25,01754,105254.0,10754.0,1064.0,1176.0,350200.0,2407.0
112104.0,5895,1110.0,1213.0,377000.0,2222.0,25,01756,125945.0,6115.0,1240.0,1566.0,473900.0,2370.0
68784.0,28391,992.0,1113.0,289700.0,2033.0,25,01757,83243.0,28883.0,1035.0,1230.0,314800.0,2068.0
99172.0,34043,1150.0,1236.0,434700.0,2492.0,25,01760,115446.0,35761.0,1448.0,1586.0,565000.0,2793.0
155564.0,4200,1432.0,2001.0,741700.0,3865.0,25,01770,198681.0,4316.0,1145.0,1173.0,783800.0,3817.0
155952.0,9560,1125.0,1330.0,544400.0,2957.0,25,01772,148409.0,9526.0,1167.0,1210.0,618500.0,3087.0
143897.0,5367,1626.0,1739.0,847200.0,3329.0,25,01773,140125.0,4884.0,1673.0,1745.0,926400.0,4001.0
131500.0,6841,1283.0,1378.0,444700.0,2838.0,25,01775,148235.0,7133.0,1349.0,1466.0,507800.0,2920.0
169505.0,18197,493.0,533.0,636300.0,3384.0,25,01776,191310.0,19122.0,1019.0,1169.0,720800.0,3834.0
141083.0,13421,844.0,1025.0,600600.0,3207.0,25,01778,185906.0,14088.0,875.0,1051.0,714300.0,3633.0
79034.0,39315,1189.0,1314.0,365500.0,2207.0,25,01801,90969.0,40359.0,1525.0,1630.0,453900.0,2280.0
95465.0,25190,1559.0,1651.0,419000.0,2453.0,25,01803,118721.0,27650.0,1877.0,1960.0,533800.0,2533.0
125321.0,34251,1119.0,1252.0,553800.0,2842.0,25,01810,151334.0,35816.0,1507.0,1611.0,620500.0,3165.0
91605.0,31157,1237.0,1334.0,340700.0,2069.0,25,01821,106141.0,32797.0,1481.0,1569.0,408600.0,2320.0
103411.0,25582,1060.0,1134.0,357800.0,2277.0,25,01824,126081.0,25754.0,1479.0,1544.0,427200.0,2494.0
76879.0,30315,1074.0,1181.0,285000.0,1885.0,25,01826,90000.0,31294.0,1165.0,1340.0,332900.0,2098.0
116125.0,3299,1000.0,1250.0,431400.0,2557.0,25,01827,135909.0,3366.0,1593.0,1750.0,470900.0,2684.0
55237.0,26415,891.0,1037.0,268900.0,1931.0,25,01830,65224.0,26305.0,984.0,1197.0,310700.0,2060.0
60351.0,22137,878.0,987.0,240700.0,1766.0,25,01832,66961.0,23270.0,1075.0,1216.0,295100.0,1933.0
106898.0,8379,1125.0,1292.0,408900.0,2521.0,25,01833,128466.0,8695.0,1366.0,1487.0,460400.0,2568.0
92898.0,6805,1044.0,1115.0,352800.0,2235.0,25,01834,103125.0,6780.0,1135.0,1337.0,406700.0,2402.0
74156.0,13217,1028.0,1126.0,257200.0,1941.0,25,01835,76538.0,13958.0,1060.0,1212.0,293600.0,1979.0
18140.0,4799,623.0,662.0,163800.0,1288.0,25,01840,24045.0,5573.0,841.0,953.0,151900.0,1810.0
32367.0,47125,827.0,1001.0,208200.0,1804.0,25,01841,43411.0,49367.0,944.0,1128.0,283500.0,1934.0
43920.0,25440,877.0,1046.0,216000.0,1697.0,25,01843,56680.0,25002.0,1032.0,1229.0,265400.0,1755.0
68587.0,48159,912.0,1026.0,279100.0,1919.0,25,01844,77484.0,50282.0,1105.0,1233.0,333200.0,2068.0
100544.0,28963,1170.0,1312.0,436000.0,2694.0,25,01845,108070.0,30842.0,1503.0,1577.0,505400.0,2834.0
51556.0,16198,947.0,1073.0,207100.0,1750.0,25,01850,52827.0,16151.0,1081.0,1185.0,241400.0,1902.0
52031.0,30379,918.0,1013.0,241200.0,1827.0,25,01851,60596.0,30686.0,1096.0,1257.0,277700.0,1811.0
48690.0,32735,899.0,1014.0,234800.0,1715.0,25,01852,59037.0,35532.0,974.0,1131.0,280700.0,1805.0
42948.0,29214,846.0,952.0,218000.0,1804.0,25,01854,53322.0,28937.0,909.0,1030.0,254300.0,1748.0
80508.0,6536,1031.0,1200.0,303300.0,2224.0,25,01860,84609.0,6890.0,1008.0,1102.0,362600.0,2304.0
98305.0,10904,1102.0,1192.0,335600.0,2201.0,25,01862,96514.0,10623.0,1206.0,1394.0,386200.0,2217.0
74695.0,8913,993.0,1084.0,282800.0,2115.0,25,01863,100672.0,9372.0,1191.0,1336.0,334800.0,2151.0
112419.0,15249,1311.0,1420.0,429600.0,2539.0,25,01864,128651.0,15581.0,1404.0,1465.0,536700.0,2727.0
104472.0,24687,1066.0,1177.0,447700.0,2633.0,25,01867,132948.0,25077.0,1215.0,1352.0,562800.0,2767.0
88794.0,29103,1389.0,1530.0,328800.0,2255.0,25,01876,102934.0,30878.0,1749.0,1925.0,389300.0,2344.0
93108.0,11867,924.0,1048.0,343600.0,2115.0,25,01879,113489.0,12443.0,1032.0,1254.0,388400.0,2284.0
85694.0,25460,1091.0,1187.0,406600.0,2363.0,25,01880,100693.0,26720.0,1210.0,1340.0,505800.0,2636.0
125143.0,22854,1367.0,1413.0,454900.0,2632.0,25,01886,144917.0,24342.0,1816.0,1974.0,531300.0,2771.0
100536.0,22907,1351.0,1556.0,374700.0,2193.0,25,01887,125922.0,23377.0,1862.0,1981.0,473800.0,2455.0
141829.0,21863,1400.0,1566.0,699600.0,3268.0,25,01890,169623.0,22738.0,1790.0,1900.0,943800.0,3787.0
22614.0,1807,531.0,564.0,140400.0,1831.0,25,01901,24446.0,2135.0,852.0,927.0,315600.0,1935.0
37786.0,46119,842.0,987.0,233600.0,1889.0,25,01902,46224.0,49641.0,1068.0,1181.0,298400.0,2058.0
81258.0,18053,1039.0,1188.0,271000.0,1987.0,25,01904,81788.0,17294.0,1175.0,1369.0,366100.0,2192.0
47694.0,25269,884.0,1015.0,247100.0,1999.0,25,01905,62927.0,24580.0,1020.0,1155.0,294700.0,2086.0
76141.0,27369,1029.0,1139.0,341600.0,2108.0,25,01906,88630.0,28222.0,817.0,919.0,395000.0,2277.0
96510.0,14123,1173.0,1301.0,423000.0,2692.0,25,01907,112761.0,15278.0,1687.0,1886.0,475500.0,2855.0
65083.0,3451,1038.0,1144.0,485500.0,2384.0,25,01908,97778.0,3502.0,1362.0,1473.0,625400.0,2782.0
76463.0,16554,898.0,1015.0,311800.0,2187.0,25,01913,82468.0,17434.0,1077.0,1195.0,336200.0,2252.0
73980.0,40370,982.0,1068.0,366500.0,2241.0,25,01915,80586.0,41885.0,1175.0,1282.0,437300.0,2379.0
127813.0,8105,625.0,775.0,578900.0,3007.0,25,01921,184007.0,8282.0,-666666666.0,870.0,678700.0,3328.0
111806.0,2649,581.0,630.0,457900.0,2489.0,25,01922,128083.0,3910.0,789.0,-666666666.0,511800.0,2717.0
77404.0,26963,1180.0,1282.0,359700.0,2271.0,25,01923,89250.0,27406.0,1306.0,1398.0,427400.0,2421.0
89185.0,3580,1139.0,1210.0,506200.0,2873.0,25,01929,106283.0,3745.0,1039.0,1134.0,574600.0,3224.0
60229.0,29237,859.0,975.0,362200.0,2095.0,25,01930,72574.0,30162.0,1053.0,1185.0,425400.0,2241.0
-666666666.0,112,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25,01937,-666666666.0,180.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
77901.0,13480,989.0,1034.0,398200.0,2319.0,25,01938,93212.0,13963.0,1058.0,1145.0,485600.0,2449.0
109099.0,12704,1201.0,1211.0,540700.0,2853.0,25,01940,119602.0,13474.0,1674.0,1746.0,659800.0,3150.0
89313.0,5247,1111.0,1321.0,738300.0,2898.0,25,01944,148854.0,5383.0,1317.0,1356.0,852400.0,3269.0
100709.0,20163,1161.0,1217.0,552700.0,2762.0,25,01945,123333.0,20500.0,1427.0,1578.0,675400.0,2865.0
105646.0,9273,1399.0,1655.0,396100.0,2691.0,25,01949,125204.0,9872.0,1694.0,1720.0,555600.0,2869.0
83149.0,17662,971.0,1089.0,435100.0,2346.0,25,01950,109839.0,18077.0,1226.0,1338.0,548400.0,2599.0
90969.0,4145,1076.0,1201.0,465600.0,2486.0,25,01951,95345.0,3150.0,972.0,1116.0,522600.0,2579.0
75995.0,8495,899.0,1086.0,315600.0,1982.0,25,01952,81626.0,9379.0,1261.0,1463.0,363200.0,2091.0
62137.0,51597,1122.0,1240.0,331900.0,2046.0,25,01960,73290.0,52628.0,1268.0,1366.0,387600.0,2050.0
70288.0,7078,880.0,992.0,453600.0,2044.0,25,01966,85208.0,7231.0,1160.0,1360.0,536400.0,2260.0
85994.0,5995,1202.0,1399.0,419000.0,2553.0,25,01969,115909.0,6372.0,1316.0,1361.0,486100.0,2476.0
58937.0,42151,965.0,1080.0,303100.0,2008.0,25,01970,68860.0,43033.0,1160.0,1284.0,367200.0,2206.0
108558.0,8098,1021.0,1132.0,482600.0,2783.0,25,01982,127813.0,8031.0,1132.0,1207.0,569100.0,3191.0
121157.0,6286,886.0,886.0,519400.0,2752.0,25,01983,136863.0,6568.0,-666666666.0,-666666666.0,598700.0,3188.0
116875.0,5039,882.0,882.0,508600.0,2680.0,25,01984,128056.0,5240.0,-666666666.0,-666666666.0,605100.0,3593.0
122969.0,4370,1574.0,1673.0,460900.0,2585.0,25,01985,149167.0,4631.0,1481.0,1671.0,570400.0,2951.0
87417.0,16564,1110.0,1219.0,281200.0,1933.0,25,02019,101477.0,17108.0,1101.0,1266.0,316200.0,2060.0
90878.0,22036,1322.0,1446.0,429100.0,2395.0,25,02021,105919.0,23369.0,1624.0,1757.0,510500.0,2537.0
117679.0,8100,1170.0,1271.0,748800.0,3089.0,25,02025,145679.0,8484.0,1359.0,1455.0,872100.0,3804.0
85558.0,25111,1329.0,1479.0,377500.0,2311.0,25,02026,100680.0,25265.0,1546.0,1669.0,460900.0,2497.0
176250.0,5727,1238.0,1485.0,945100.0,4001.0,25,02030,250001.0,6044.0,2013.0,2181.0,1008600.0,4001.0
81513.0,4103,1128.0,1316.0,420600.0,2417.0,25,02032,155474.0,4194.0,1149.0,1356.0,488800.0,2823.0
94538.0,17129,1201.0,1225.0,381800.0,2202.0,25,02035,96062.0,17727.0,1417.0,1470.0,427500.0,2474.0
101980.0,32393,1016.0,1087.0,381600.0,2379.0,25,02038,122607.0,33256.0,1217.0,1378.0,432700.0,2465.0
103350.0,22550,1787.0,1900.0,649200.0,3058.0,25,02043,142435.0,23652.0,2072.0,2160.0,771600.0,3485.0
77440.0,10324,1202.0,1264.0,346500.0,2168.0,25,02045,88476.0,10455.0,1264.0,1423.0,406600.0,2296.0
