Zipcode,Household Income,Income per Capita,Population,Median Contract Rent,Median Gross Rent,Median Home Value,Median Monthly Owner Costs,Median Age,Year,MA,MANAME
91914,131486,41905,17186,2182,2425,611700,3126,36.1,2017,41740,San Diego-Carlsbad CA
91915,106452,31751,32073,2069,2250,475000,2685,32.5,2017,41740,San Diego-Carlsbad CA
91916,87344,38954,1752,739,878,349800,1727,45.6,2017,41740,San Diego-Carlsbad CA
91932,49950,23150,26713,1183,1269,433400,2169,32.6,2017,41740,San Diego-Carlsbad CA
91935,98668,40423,8547,1699,1858,592300,2825,47.6,2017,41740,San Diego-Carlsbad CA
91941,79001,38044,32944,1318,1378,572200,2508,40.1,2017,41740,San Diego-Carlsbad CA
91942,56645,31563,40239,1322,1395,428800,2052,37.1,2017,41740,San Diego-Carlsbad CA
91945,60739,22735,26983,1146,1212,367700,1977,35.5,2017,41740,San Diego-Carlsbad CA
91950,42942,18973,62386,1003,1075,345300,1763,32.7,2017,41740,San Diego-Carlsbad CA
91962,104760,37633,2530,980,1200,376500,2058,42.8,2017,41740,San Diego-Carlsbad CA
91963,28508,18580,957,829,1173,174100,819,41.1,2017,41740,San Diego-Carlsbad CA
91977,60986,24481,61377,1200,1280,375400,2068,35,2017,41740,San Diego-Carlsbad CA
91978,68206,28456,9829,1562,1660,404900,2154,36.7,2017,41740,San Diego-Carlsbad CA
92003,70817,36914,5161,1472,1558,589100,2658,45.1,2017,41740,San Diego-Carlsbad CA
92004,39514,28434,2315,660,756,169800,1528,60.4,2017,41740,San Diego-Carlsbad CA
92007,105469,60585,11301,1880,1951,920600,2856,43.2,2017,41740,San Diego-Carlsbad CA
92008,81073,45612,27537,1624,1744,699600,2792,41.9,2017,41740,San Diego-Carlsbad CA
92009,120090,58052,44632,1866,1978,779300,3263,43.6,2017,41740,San Diego-Carlsbad CA
92010,101402,44862,15694,2089,2225,578400,2611,39.6,2017,41740,San Diego-Carlsbad CA
92011,110505,55798,24895,2006,2123,759100,3181,43.5,2017,41740,San Diego-Carlsbad CA
92014,128679,90891,14048,2089,2137,1412200,4001,49.1,2017,41740,San Diego-Carlsbad CA
92019,80791,35391,43116,1412,1552,473400,2346,42.5,2017,41740,San Diego-Carlsbad CA
92020,52264,25084,58862,1117,1176,478500,2237,34.8,2017,41740,San Diego-Carlsbad CA
92021,54154,23902,71127,1162,1266,363500,2180,34.4,2017,41740,San Diego-Carlsbad CA
92024,103417,58763,51309,1709,1802,853000,3043,42.9,2017,41740,San Diego-Carlsbad CA
92025,55703,23923,53470,1161,1247,468800,2299,31.7,2017,41740,San Diego-Carlsbad CA
92026,67122,29861,48757,1297,1375,428300,2206,36.9,2017,41740,San Diego-Carlsbad CA
92027,60802,24040,57746,1174,1317,382900,2152,33.7,2017,41740,San Diego-Carlsbad CA
92028,64801,31682,48015,1070,1167,495700,2468,40.8,2017,41740,San Diego-Carlsbad CA
92029,85363,42459,18615,1505,1665,542400,2673,45,2017,41740,San Diego-Carlsbad CA
92036,53750,28553,2201,1058,1125,319400,1564,59.7,2017,41740,San Diego-Carlsbad CA
92037,107094,78712,39893,1845,1916,1276500,3935,42.9,2017,41740,San Diego-Carlsbad CA
92040,70513,30507,44243,1143,1248,411300,2220,38.8,2017,41740,San Diego-Carlsbad CA
92054,56170,30802,43554,1285,1358,498900,2145,33.5,2017,41740,San Diego-Carlsbad CA
92056,70636,32937,54181,1591,1692,431000,2112,40.2,2017,41740,San Diego-Carlsbad CA
92057,66844,30141,57276,1626,1774,417900,2170,38.3,2017,41740,San Diego-Carlsbad CA
92058,43992,19539,46569,1716,1770,331200,1963,25.3,2017,41740,San Diego-Carlsbad CA
92059,90203,43219,1271,700,1013,313600,2172,32.4,2017,41740,San Diego-Carlsbad CA
92064,102292,42475,49981,1408,1485,621300,2760,40.1,2017,41740,San Diego-Carlsbad CA
92065,83382,33847,37826,1195,1336,454100,2353,41.5,2017,41740,San Diego-Carlsbad CA
92066,59500,23756,580,937,1074,369600,2188,37.2,2017,41740,San Diego-Carlsbad CA
92067,130769,64246,9028,1578,1884,2000001,4001,51.3,2017,41740,San Diego-Carlsbad CA
92069,65485,26212,49638,1248,1373,449900,2341,33.9,2017,41740,San Diego-Carlsbad CA
92070,43333,27951,919,384,546,397100,2869,45.2,2017,41740,San Diego-Carlsbad CA
92071,81716,32471,57245,1458,1598,397000,2190,38.2,2017,41740,San Diego-Carlsbad CA
92075,103608,65180,12754,1943,1975,1118800,3210,45.6,2017,41740,San Diego-Carlsbad CA
92078,74094,35232,49261,1571,1661,478700,2701,38,2017,41740,San Diego-Carlsbad CA
92081,66397,30525,29039,1578,1690,467100,2279,35.2,2017,41740,San Diego-Carlsbad CA
92082,81857,32038,19263,1082,1212,489500,2668,42.8,2017,41740,San Diego-Carlsbad CA
92083,56215,22273,38107,1266,1366,361400,2042,32.3,2017,41740,San Diego-Carlsbad CA
92084,61584,26624,51334,1235,1348,464900,2376,35.5,2017,41740,San Diego-Carlsbad CA
92086,33173,25882,1675,679,782,134600,1346,61.2,2017,41740,San Diego-Carlsbad CA
92091,136250,76577,1458,2170,2538,895100,2869,54.8,2017,41740,San Diego-Carlsbad CA
92101,60417,55898,38023,1419,1497,556900,2816,38.6,2017,41740,San Diego-Carlsbad CA
92102,44801,21225,44644,1084,1147,359600,1720,31.2,2017,41740,San Diego-Carlsbad CA
92103,74523,55625,34671,1316,1388,693200,2764,39,2017,41740,San Diego-Carlsbad CA
92104,59202,39080,44398,1171,1231,550100,2268,34.9,2017,41740,San Diego-Carlsbad CA
92105,40272,17173,73379,1012,1079,329100,1683,30.1,2017,41740,San Diego-Carlsbad CA
92106,99250,54993,19250,1801,1849,931500,3148,37.8,2017,41740,San Diego-Carlsbad CA
92107,77631,45779,29796,1423,1473,787900,2622,35.5,2017,41740,San Diego-Carlsbad CA
92108,69008,42445,21973,1835,1954,326500,1771,31.5,2017,41740,San Diego-Carlsbad CA
92109,72945,46687,49024,1497,1565,799700,2737,31.2,2017,41740,San Diego-Carlsbad CA
92110,65211,34035,28373,1450,1545,536800,2226,32.7,2017,41740,San Diego-Carlsbad CA
92111,65098,29858,49467,1349,1424,460000,2280,35.1,2017,41740,San Diego-Carlsbad CA
92113,33125,14046,56478,964,1040,299400,1631,26,2017,41740,San Diego-Carlsbad CA
92114,61430,21574,69635,1196,1324,352300,1830,35,2017,41740,San Diego-Carlsbad CA
92115,47536,23021,65704,1164,1238,437100,2157,27.9,2017,41740,San Diego-Carlsbad CA
92116,64959,43315,34295,1166,1217,556900,2188,35.3,2017,41740,San Diego-Carlsbad CA
92117,71472,35093,55978,1422,1488,542000,2331,38,2017,41740,San Diego-Carlsbad CA
92118,99641,56565,22623,2308,2366,1423600,3662,40.8,2017,41740,San Diego-Carlsbad CA
92119,79121,39614,23910,1589,1684,501500,2216,43.8,2017,41740,San Diego-Carlsbad CA
92120,88202,44873,29392,1511,1633,563700,2320,40,2017,41740,San Diego-Carlsbad CA
92121,103953,49021,4807,1837,1950,751300,2941,30.9,2017,41740,San Diego-Carlsbad CA
92122,76872,41131,47331,1843,1912,648200,2482,30.5,2017,41740,San Diego-Carlsbad CA
92123,73272,35716,31028,1790,1921,471900,2344,32.8,2017,41740,San Diego-Carlsbad CA
92124,86068,38115,32126,2064,2188,574100,2544,31.8,2017,41740,San Diego-Carlsbad CA
92126,92061,34187,81883,1733,1857,464100,2234,34.1,2017,41740,San Diego-Carlsbad CA
92127,127227,54485,45980,1822,1923,719100,3612,36,2017,41740,San Diego-Carlsbad CA
92128,94925,47359,50473,1787,1932,571500,2378,43.5,2017,41740,San Diego-Carlsbad CA
92129,120279,45618,54577,1734,1842,646400,2804,38.9,2017,41740,San Diego-Carlsbad CA
92130,141926,65565,54495,2246,2351,943400,3889,38.1,2017,41740,San Diego-Carlsbad CA
92131,125035,53126,34414,2071,2222,700600,2964,39.3,2017,41740,San Diego-Carlsbad CA
92139,60656,21819,36836,1367,1474,346900,1818,34.6,2017,41740,San Diego-Carlsbad CA
92145,141691,69218,2159,1131,1328,1259200,4001,40.2,2017,41740,San Diego-Carlsbad CA
92154,63638,19839,87218,1360,1467,345400,1933,34.3,2017,41740,San Diego-Carlsbad CA
92173,38911,13677,31728,1011,1060,335600,1635,30.6,2017,41740,San Diego-Carlsbad CA
92201,42329,19987,64283,841,997,210100,1545,35.1,2017,40140,Riverside-San Bernardino-Ontario CA
92203,67878,34944,30945,1169,1390,323200,2013,39.2,2017,40140,Riverside-San Bernardino-Ontario CA
92210,103365,97429,5060,751,857,675100,3041,67.7,2017,40140,Riverside-San Bernardino-Ontario CA
92211,60531,47643,25015,1231,1389,350600,1914,64.9,2017,40140,Riverside-San Bernardino-Ontario CA
92220,40055,19848,33016,828,996,200900,1346,40.4,2017,40140,Riverside-San Bernardino-Ontario CA
92223,68739,27161,52129,983,1183,269800,1891,36.3,2017,40140,Riverside-San Bernardino-Ontario CA
92225,39288,16024,21966,560,712,134000,1295,37.9,2017,40140,Riverside-San Bernardino-Ontario CA
92227,44127,17908,27358,648,822,159700,1260,32.4,2017,20940,El Centro CA
92230,34615,12832,3962,836,1104,125400,858,29.7,2017,40140,Riverside-San Bernardino-Ontario CA
92231,37703,15057,40054,676,862,182900,1383,32.2,2017,20940,El Centro CA
92233,35347,7231,7653,581,696,119600,1000,32.4,2017,20940,El Centro CA
92234,43423,21731,53717,979,1160,232400,1585,37.3,2017,40140,Riverside-San Bernardino-Ontario CA
92236,34463,14431,44523,734,894,183800,1447,30.8,2017,40140,Riverside-San Bernardino-Ontario CA
92240,35879,16028,35434,784,944,153300,1203,34.5,2017,40140,Riverside-San Bernardino-Ontario CA
92241,30658,20657,7936,537,718,80900,1459,53.8,2017,40140,Riverside-San Bernardino-Ontario CA
92242,29714,22270,1209,441,547,70800,1268,60.5,2017,40140,Riverside-San Bernardino-Ontario CA
92243,43842,18930,49915,653,772,171600,1528,33.3,2017,20940,El Centro CA
92249,46786,13995,8166,629,766,172700,1440,27.7,2017,20940,El Centro CA
92250,51758,18855,8689,544,700,162200,1328,32.7,2017,20940,El Centro CA
92251,83909,22516,22813,974,1156,208400,1713,30.5,2017,20940,El Centro CA
92252,38405,22826,9232,733,839,118200,941,43,2017,40140,Riverside-San Bernardino-Ontario CA
92253,78228,45094,39955,1244,1429,376100,2010,46.4,2017,40140,Riverside-San Bernardino-Ontario CA
92254,26830,9970,11550,570,669,115300,1067,26.8,2017,40140,Riverside-San Bernardino-Ontario CA
92256,49563,26785,3250,711,918,133800,1099,49.3,2017,40140,Riverside-San Bernardino-Ontario CA
92257,17694,15086,1610,313,419,39000,959,59.8,2017,20940,El Centro CA
92260,53750,36794,34091,1023,1151,316900,1843,50.3,2017,40140,Riverside-San Bernardino-Ontario CA
92262,47840,36215,28377,866,988,360900,1861,50.9,2017,40140,Riverside-San Bernardino-Ontario CA
92264,47679,44007,19664,904,1036,304600,1931,58.4,2017,40140,Riverside-San Bernardino-Ontario CA
92268,39234,31099,539,710,760,173400,1418,60.5,2017,40140,Riverside-San Bernardino-Ontario CA
92270,64754,62852,17975,1145,1251,483100,2451,65.9,2017,40140,Riverside-San Bernardino-Ontario CA
92273,26071,11319,1665,555,773,146900,954,33,2017,20940,El Centro CA
92274,29330,13119,17298,554,675,69200,1064,28.9,2017,40140,Riverside-San Bernardino-Ontario CA
92275,30259,15720,2139,772,948,113100,981,37,2017,20940,El Centro CA
92276,41302,20804,7278,1000,1220,149300,1181,48.5,2017,40140,Riverside-San Bernardino-Ontario CA
92277,39466,19843,23978,798,911,121600,1173,26.8,2017,40140,Riverside-San Bernardino-Ontario CA
92281,35536,13916,2576,583,730,109500,1055,27.6,2017,20940,El Centro CA
92282,35754,18605,1498,1170,1346,136600,971,40.7,2017,40140,Riverside-San Bernardino-Ontario CA
92283,27000,14851,1970,366,576,77600,742,37.9,2017,20940,El Centro CA
92284,42723,23777,26000,797,978,156700,1280,42.8,2017,40140,Riverside-San Bernardino-Ontario CA
92285,28650,17015,2597,666,891,91900,1010,50,2017,40140,Riverside-San Bernardino-Ontario CA
92301,33919,11902,33347,825,1048,150000,1254,28,2017,40140,Riverside-San Bernardino-Ontario CA
92307,56579,27578,38304,810,988,226900,1540,35.1,2017,40140,Riverside-San Bernardino-Ontario CA
92308,45585,21886,41442,823,1038,201700,1386,40.1,2017,40140,Riverside-San Bernardino-Ontario CA
92311,41757,19143,33938,618,747,108600,1117,30.8,2017,40140,Riverside-San Bernardino-Ontario CA
92313,65565,27044,12478,1168,1305,276500,1732,37.9,2017,40140,Riverside-San Bernardino-Ontario CA
92314,51333,26470,11309,871,1070,241200,1499,44.8,2017,40140,Riverside-San Bernardino-Ontario CA
92315,50047,30938,5255,802,943,381600,1696,43,2017,40140,Riverside-San Bernardino-Ontario CA
92316,53648,17365,29304,998,1149,234400,1474,32.5,2017,40140,Riverside-San Bernardino-Ontario CA
92320,49619,27919,8457,891,978,194300,1628,49.2,2017,40140,Riverside-San Bernardino-Ontario CA
92321,73311,28815,1210,880,1108,281400,1670,46.5,2017,40140,Riverside-San Bernardino-Ontario CA
92322,35179,22925,719,931,1078,183000,866,51.9,2017,40140,Riverside-San Bernardino-Ontario CA
92324,48578,19433,58650,935,1087,213600,1466,30.8,2017,40140,Riverside-San Bernardino-Ontario CA
92325,57118,28740,8789,757,900,217300,1424,44,2017,40140,Riverside-San Bernardino-Ontario CA
92335,47226,15346,99791,963,1086,255900,1436,29.4,2017,40140,Riverside-San Bernardino-Ontario CA
92336,87744,25848,94327,1608,1772,364100,2196,31.7,2017,40140,Riverside-San Bernardino-Ontario CA
92337,76046,22546,38938,1400,1546,304000,1854,30.5,2017,40140,Riverside-San Bernardino-Ontario CA
92339,65167,30279,1295,940,1300,235900,1529,38,2017,40140,Riverside-San Bernardino-Ontario CA
92342,72872,27561,7096,1097,1398,216300,1501,41.8,2017,40140,Riverside-San Bernardino-Ontario CA
92344,80230,24635,23275,1188,1456,277900,1712,32.6,2017,40140,Riverside-San Bernardino-Ontario CA
92345,46696,17740,80910,889,1073,192100,1305,30.9,2017,40140,Riverside-San Bernardino-Ontario CA
92346,60732,24515,60424,886,1017,286600,1894,35.3,2017,40140,Riverside-San Bernardino-Ontario CA
92352,73875,38300,6237,1184,1392,384500,2174,44.6,2017,40140,Riverside-San Bernardino-Ontario CA
92354,54877,30417,21341,1059,1172,340000,1904,35.7,2017,40140,Riverside-San Bernardino-Ontario CA
92356,27708,17020,6239,593,739,129300,1131,49.8,2017,40140,Riverside-San Bernardino-Ontario CA
92358,41635,25598,954,933,1083,232800,1427,54.1,2017,40140,Riverside-San Bernardino-Ontario CA
92359,56590,24286,8913,830,935,269600,1674,35.4,2017,40140,Riverside-San Bernardino-Ontario CA
92363,34159,18773,5384,456,585,85800,1113,41,2017,40140,Riverside-San Bernardino-Ontario CA
92365,54630,20803,2763,752,901,114200,1071,46.2,2017,40140,Riverside-San Bernardino-Ontario CA
92368,33300,16890,941,800,967,121900,1250,36,2017,40140,Riverside-San Bernardino-Ontario CA
92371,53545,19934,17799,869,1107,193400,1493,39,2017,40140,Riverside-San Bernardino-Ontario CA
92372,52206,25029,6228,808,1077,197100,1488,45.3,2017,40140,Riverside-San Bernardino-Ontario CA
92373,65403,38383,34063,1147,1249,427400,2244,36.7,2017,40140,Riverside-San Bernardino-Ontario CA
92374,67606,27725,42579,1060,1170,301300,1870,33.5,2017,40140,Riverside-San Bernardino-Ontario CA
92376,50359,16275,86937,973,1122,233700,1465,29.4,2017,40140,Riverside-San Bernardino-Ontario CA
92377,77094,25985,19490,1636,2034,323800,1840,33.1,2017,40140,Riverside-San Bernardino-Ontario CA
92382,59547,28985,4822,904,1141,218100,1573,42.5,2017,40140,Riverside-San Bernardino-Ontario CA
92386,30455,22332,2004,735,950,176900,1283,47.2,2017,40140,Riverside-San Bernardino-Ontario CA
92391,48063,23266,2738,790,1009,267400,1645,39.6,2017,40140,Riverside-San Bernardino-Ontario CA
92392,58063,19451,57678,1096,1296,191300,1422,29.2,2017,40140,Riverside-San Bernardino-Ontario CA
92394,48730,14805,35528,1016,1241,191000,1458,29.5,2017,40140,Riverside-San Bernardino-Ontario CA
92395,43395,19698,41785,906,1087,174900,1366,33.2,2017,40140,Riverside-San Bernardino-Ontario CA
92397,62118,33339,4457,1024,1173,291100,1684,35.9,2017,40140,Riverside-San Bernardino-Ontario CA
92399,58570,26775,54027,917,1033,279100,1827,37.4,2017,40140,Riverside-San Bernardino-Ontario CA
92404,42051,16375,60850,853,989,221200,1396,29.9,2017,40140,Riverside-San Bernardino-Ontario CA
92405,38762,14572,30366,792,958,183500,1262,29.1,2017,40140,Riverside-San Bernardino-Ontario CA
92407,56819,17987,67302,1052,1191,272700,1700,27.8,2017,40140,Riverside-San Bernardino-Ontario CA
92408,38949,13252,15466,847,976,219200,1435,30.5,2017,40140,Riverside-San Bernardino-Ontario CA
92410,27383,11394,46063,784,890,113500,1193,26.6,2017,40140,Riverside-San Bernardino-Ontario CA
92411,37266,13359,26239,888,1031,158100,1140,27.9,2017,40140,Riverside-San Bernardino-Ontario CA
92501,55192,22810,21707,911,1059,262700,1527,31.8,2017,40140,Riverside-San Bernardino-Ontario CA
92503,62998,22132,94523,1102,1268,315400,1818,32.5,2017,40140,Riverside-San Bernardino-Ontario CA
92504,60211,23031,57955,1093,1207,294400,1770,33.9,2017,40140,Riverside-San Bernardino-Ontario CA
92505,62232,21308,50110,1204,1349,309700,1720,31.5,2017,40140,Riverside-San Bernardino-Ontario CA
92506,87190,37836,45831,1147,1359,388900,2043,39.4,2017,40140,Riverside-San Bernardino-Ontario CA
92507,44912,18793,58017,1074,1202,290900,1604,26.1,2017,40140,Riverside-San Bernardino-Ontario CA
92508,103942,32872,39121,1658,1913,421300,2327,33.9,2017,40140,Riverside-San Bernardino-Ontario CA
92509,63719,19802,81093,1033,1170,290800,1662,30.9,2017,40140,Riverside-San Bernardino-Ontario CA
92530,51922,18661,57204,1049,1191,261000,1616,30.7,2017,40140,Riverside-San Bernardino-Ontario CA
92532,84173,26499,22770,1605,1766,338800,2203,31.3,2017,40140,Riverside-San Bernardino-Ontario CA
92536,55433,25483,3013,811,1025,259800,1419,44.2,2017,40140,Riverside-San Bernardino-Ontario CA
92539,42598,19911,4726,701,795,166300,1317,41.2,2017,40140,Riverside-San Bernardino-Ontario CA
92543,31447,15201,37825,781,925,104600,1150,33.4,2017,40140,Riverside-San Bernardino-Ontario CA
92544,46375,21681,47880,862,1065,184100,1395,38.2,2017,40140,Riverside-San Bernardino-Ontario CA
92545,44166,21445,41738,1033,1205,189700,1403,42.5,2017,40140,Riverside-San Bernardino-Ontario CA
92548,41332,16517,8256,830,993,89500,1273,34.4,2017,40140,Riverside-San Bernardino-Ontario CA
92549,64068,33633,2689,906,1063,275200,1284,55.6,2017,40140,Riverside-San Bernardino-Ontario CA
92551,54955,16913,33980,1214,1324,232800,1525,28.9,2017,40140,Riverside-San Bernardino-Ontario CA
92553,48329,15934,74918,1095,1239,223100,1360,28.5,2017,40140,Riverside-San Bernardino-Ontario CA
92555,81104,24409,43436,1507,1659,315600,1839,31.2,2017,40140,Riverside-San Bernardino-Ontario CA
92557,67121,22683,51789,1228,1401,276100,1642,32.4,2017,40140,Riverside-San Bernardino-Ontario CA
92561,80964,40079,1812,726,950,362900,2362,49.1,2017,40140,Riverside-San Bernardino-Ontario CA
92562,81500,33647,63032,1397,1542,385900,2255,36.3,2017,40140,Riverside-San Bernardino-Ontario CA
92563,86580,28380,64686,1550,1731,368700,2273,32.4,2017,40140,Riverside-San Bernardino-Ontario CA
92567,61023,20110,10003,974,1188,257000,1660,32.9,2017,40140,Riverside-San Bernardino-Ontario CA
92570,47696,16378,60349,947,1098,251100,1570,30.8,2017,40140,Riverside-San Bernardino-Ontario CA
92571,56921,16248,55814,1261,1465,238600,1631,27.3,2017,40140,Riverside-San Bernardino-Ontario CA
92582,61667,18577,16437,1241,1466,220100,1618,31.2,2017,40140,Riverside-San Bernardino-Ontario CA
92583,41169,18290,32682,835,985,160300,1361,35,2017,40140,Riverside-San Bernardino-Ontario CA
92584,85527,28758,51523,1581,1780,331900,2017,33.4,2017,40140,Riverside-San Bernardino-Ontario CA
92585,65188,24650,21077,1257,1476,293100,1866,33.9,2017,40140,Riverside-San Bernardino-Ontario CA
92586,36887,24590,20186,954,1106,183800,1259,59.7,2017,40140,Riverside-San Bernardino-Ontario CA
92587,71838,31251,17095,1424,1665,350700,2071,37.4,2017,40140,Riverside-San Bernardino-Ontario CA
92590,69643,40796,4090,875,899,1001600,4000,42.3,2017,40140,Riverside-San Bernardino-Ontario CA
92591,77234,31719,40601,1473,1635,395100,2168,34.6,2017,40140,Riverside-San Bernardino-Ontario CA
92592,99049,34451,82551,1706,1879,418400,2291,36.1,2017,40140,Riverside-San Bernardino-Ontario CA
92595,69805,25092,32647,1324,1552,311000,1795,36,2017,40140,Riverside-San Bernardino-Ontario CA
92596,97713,30130,28039,1573,1801,362100,2193,32.6,2017,40140,Riverside-San Bernardino-Ontario CA
92602,103367,44284,26351,1914,1991,747900,2978,35.8,2017,31080,Los Angeles-Long Beach-Anaheim CA
92603,120915,71573,20741,2232,2309,1143900,3728,40.5,2017,31080,Los Angeles-Long Beach-Anaheim CA
92604,97901,43589,28656,1931,2104,675700,2519,40.1,2017,31080,Los Angeles-Long Beach-Anaheim CA
92606,92554,42247,23895,2080,2193,722700,2869,35.4,2017,31080,Los Angeles-Long Beach-Anaheim CA
92610,128050,51239,12025,1804,1858,639800,2763,37.7,2017,31080,Los Angeles-Long Beach-Anaheim CA
92612,75556,43980,32083,1989,2155,667400,2760,30.5,2017,31080,Los Angeles-Long Beach-Anaheim CA
92614,93410,44092,25271,2038,2143,676900,2523,35.8,2017,31080,Los Angeles-Long Beach-Anaheim CA
92617,41361,19785,17232,1334,1353,443100,2139,20.9,2017,31080,Los Angeles-Long Beach-Anaheim CA
92618,103758,52239,34704,2102,2224,725700,3346,33.4,2017,31080,Los Angeles-Long Beach-Anaheim CA
92620,102815,47171,48752,1935,2032,835600,3299,39,2017,31080,Los Angeles-Long Beach-Anaheim CA
92624,100132,54609,6314,1784,1842,755600,3018,51.4,2017,31080,Los Angeles-Long Beach-Anaheim CA
92625,139561,110285,12323,2294,2329,2000001,4001,56,2017,31080,Los Angeles-Long Beach-Anaheim CA
92626,85662,40448,51251,1771,1847,674800,2605,34.8,2017,31080,Los Angeles-Long Beach-Anaheim CA
92627,64454,33358,62184,1524,1614,670100,2632,34.2,2017,31080,Los Angeles-Long Beach-Anaheim CA
92629,90078,57653,27063,1851,1940,849500,3152,48.1,2017,31080,Los Angeles-Long Beach-Anaheim CA
92630,87059,38873,62230,1748,1837,573500,2383,39.5,2017,31080,Los Angeles-Long Beach-Anaheim CA
92637,40837,40305,16314,1601,1656,246600,1643,75.3,2017,31080,Los Angeles-Long Beach-Anaheim CA
92646,94205,45067,55869,1812,1923,664500,2511,45.1,2017,31080,Los Angeles-Long Beach-Anaheim CA
92647,77761,33827,62141,1613,1700,638600,2492,35.8,2017,31080,Los Angeles-Long Beach-Anaheim CA
92648,91410,57385,47424,1676,1729,848900,3204,42.6,2017,31080,Los Angeles-Long Beach-Anaheim CA
92649,91398,51186,34276,1694,1756,696800,2688,45.6,2017,31080,Los Angeles-Long Beach-Anaheim CA
92651,120302,90429,24828,2111,2216,1639400,3892,50.5,2017,31080,Los Angeles-Long Beach-Anaheim CA
92653,101327,46653,29554,1827,1965,663300,2713,40.9,2017,31080,Los Angeles-Long Beach-Anaheim CA
92655,41923,17295,8846,1328,1374,453800,2058,34.9,2017,31080,Los Angeles-Long Beach-Anaheim CA
